word_id	word	parent_id	tag	dependency	lemmatize	sentence_id	doc_id
14	клуба»	13	NOUN	nmod	клуб	29	20
15	и	12	CONJ	cc	и	29	20
16	стараются	12	VERB	conj	стараться	29	20
17	избежать	16	VERB	xcomp	избегать	29	20
18	того	19	DET	det	то	29	20
19	клейма	17	NOUN	dobj	клеймо	29	20
20	позора	19	NOUN	nmod	позор	29	20
21	и	19	CONJ	cc	и	29	20
22	стыда,	19	NOUN	conj	стыд	29	20
23	которым	25	DET	iobj	который	29	20
24	их	25	PRON	nsubj	они	29	20
25	награждают	22	VERB	acl:relcl	награждать	29	20
26	за	27	ADP	case	за	29	20
27	нарушение	25	NOUN	nmod	нарушение	29	20
28	принятых	29	VERB	acl	принимать	29	20
29	правил.	27	NOUN	nmod	правило	29	20
1	Все	2	DET	det	все	30	20
2	это	3	DET	nsubj	это	30	20
3	указывает	0	VERB	ROOT	указывать	30	20
4	на	6	ADP	case	на	30	20
5	потенциальную	6	ADJ	amod	потенциальный	30	20
6	выгоду	3	NOUN	nmod	выгода	30	20
7	от	8	ADP	case	от	30	20
8	создания	3	NOUN	nmod	создание	30	20
9	гибкой	8	NOUN	nmod	гибкий	30	20
10	и	9	CONJ	cc	и	30	20
11	дифференцированной	13	ADJ	amod	дифференцированный	30	20
12	американской	13	ADJ	amod	американский	30	20
13	стратегии	9	NOUN	conj	стратегия	30	20
14	в	15	ADP	case	в	30	20
15	отношении	3	NOUN	nmod	отношение	30	20
16	наиболее	17	ADV	advmod	наиболее	30	20
17	амбициозных,	21	ADJ	punct	амбициозный	30	20
18	а	17	CONJ	cc	а	30	20
19	порой	21	PRON	det	пора	30	20
20	враждебных	21	ADJ	amod	враждебный	30	20
21	соперников	15	NOUN	nmod	соперник	30	20
22	в	23	ADP	case	в	30	20
23	рамках	21	NOUN	nmod	рамка	30	20
24	основанного	29	VERB	acl	основывать	30	20
25	на	26	ADP	case	на	30	20
26	правилах	24	NOUN	nmod	правило	30	20
27	и	26	CONJ	cc	и	30	20
28	нормах	26	NOUN	conj	норма	30	20
29	порядка.	23	NOUN	nmod	порядок	30	20
1	В	2	ADP	case	в	31	20
2	Вашингтоне	5	PROPN	nmod	вашингтон	31	20
3	о	4	ADP	case	о	31	20
4	России	5	PROPN	nmod	россия	31	20
5	(или	0	VERB	ROOT	или	31	20
6	как	7	ADP	case	как	31	20
7	минимум	5	NOUN	nmod	минимум	31	20
8	о	9	ADP	case	о	31	20
9	режиме	7	NOUN	nmod	режим	31	20
10	Владимира	9	PROPN	nmod	владимир	31	20
11	Путина)	10	PROPN	name	путин	31	20
12	все	14	DET	nsubj	все	31	20
13	чаще	14	ADV	advmod	часто	31	20
14	думают	5	VERB	parataxis	думать	31	20
15	как	18	ADP	case	как	31	20
16	о	18	ADP	case	о	31	20
17	вероятном	18	ADJ	amod	вероятный	31	20
18	противнике	14	NOUN	nmod	противник	31	20
19	и	18	CONJ	cc	и	31	20
20	бессердечном	21	ADJ	amod	бессердечный	31	20
21	враге	18	NOUN	conj	враг	31	20
22	ведомого	23	ADJ	amod	вести	31	20
23	американцами	21	NOUN	advmod	американец	31	20
24	мирового	25	ADJ	amod	мировой	31	20
25	порядка.	23	NOUN	nmod	порядок	31	20
1	Не	2	PART	neg	не	32	20
2	может	0	VERB	ROOT	может	32	20
3	быть	2	VERB	xcomp	быть	32	20
4	сомнений	3	NOUN	dobj	сомнение	32	20
5	в	6	ADP	case	в	32	20
6	том,	3	DET	nmod	том	32	20
7	что	11	SCONJ	mark	что	32	20
8	Россия	11	PROPN	nsubj	россия	32	20
9	каким-то	10	ADJ	amod	какой-то	32	20
10	образом	11	NOUN	advmod	образ	32	20
11	свернула	6	VERB	ccomp	свертывать	32	20
12	за	13	ADP	case	за	32	20
13	угол,	11	DET	nmod	угол	32	20
14	несколько	15	DET	det	несколько	32	20
15	лет	16	NOUN	nmod	год	32	20
16	поносившись	11	VERB	advcl	поноситься	32	20
17	с	18	ADP	case	с	32	20
18	идеей	16	NOUN	nmod	идея	32	20
19	интеграции	18	NOUN	nmod	интеграция	32	20
20	в	22	ADP	case	в	32	20
21	западных	22	ADJ	amod	западный	32	20
22	институтах.	16	NOUN	nmod	институт	32	20
1	Путин	2	PROPN	nsubj	путин	33	20
2	усилил	0	VERB	ROOT	усиливать	33	20
3	критику	2	NOUN	dobj	критика	33	20
4	в	5	ADP	case	в	33	20
5	адрес	2	NOUN	nmod	адрес	33	20
6	управляемых	9	VERB	acl	управлять	33	20
7	из	8	ADP	case	из	33	20
8	США	6	PROPN	nmod	сша	33	20
9	институтов	5	NOUN	nmod	институт	33	20
10	и	2	CONJ	cc	и	33	20
11	активизировал	2	VERB	conj	активизировать	33	20
12	действия	11	NOUN	dobj	действие	33	20
13	России	12	PROPN	nmod	россия	33	20
14	по	15	ADP	case	по	33	20
15	дестабилизации	12	NOUN	nmod	дестабилизация	33	20
16	таких	18	ADJ	amod	такой	33	20
17	ключевых	18	ADJ	amod	ключевой	33	20
18	организаций,	15	NOUN	nmod	организация	33	20
19	как	20	ADP	case	как	33	20
20	НАТО	18	PROPN	nmod	нато	33	20
21	и	20	CONJ	cc	и	33	20
22	ЕС.	20	PROPN	conj	ес	33	20
1	Его	2	PRON	det	он	34	20
2	действия	6	NOUN	nsubj	действие	34	20
3	на	4	ADP	case	на	34	20
4	Украине	2	PROPN	nmod	украина	34	20
5	стали	6	VERB	cop	становиться	34	20
6	нарушением	0	NOUN	ROOT	нарушение	34	20
7	центральных	8	ADJ	amod	центральный	34	20
8	норм	6	NOUN	nmod	норма	34	20
9	такого	10	ADJ	amod	такой	34	20
10	порядка.	8	NOUN	nmod	порядок	34	20
1	Однако,	4	SCONJ	mark	однако	35	20
2	как	1	ADP	mwe	как	35	20
3	детально	4	ADV	advmod	детально	35	20
4	показывает	16	VERB	advcl	показывать	35	20
5	Грэм,	4	PROPN	iobj	грэм	35	20
6	несмотря	4	ADP	case	несмотря	35	20
7	на	9	ADP	case	на	35	20
8	неоспоримую	9	ADJ	amod	неоспоримый	35	20
9	враждебность	16	NOUN	nmod	враждебность	35	20
10	Москвы,	9	PROPN	nmod	москва	35	20
11	у	13	ADP	case	у	35	20
12	Соединенных	13	VERB	acl	соединять	35	20
13	Штатов	16	NOUN	nmod	штат	35	20
14	и	13	CONJ	cc	и	35	20
15	России	13	PROPN	conj	россия	35	20
16	сохраняются	0	VERB	ROOT	сохраняться	35	20
17	важные	19	ADJ	amod	важный	35	20
18	общие	19	ADJ	amod	общий	35	20
19	интересы.	16	NOUN	nsubj	интерес	35	20
1	Они	2	PRON	nsubj	они	36	20
2	сотрудничают	0	VERB	ROOT	сотрудничать	36	20
3	ограниченно,	2	VERB	nmod	ограниченно	36	20
4	но	2	CONJ	cc	но	36	20
5	в	7	ADP	case	в	36	20
6	важных	7	ADJ	amod	важный	36	20
7	областях,	8	NOUN	nmod	область	36	20
8	начиная	2	VERB	conj	начинать	36	20
9	с	10	ADP	case	с	36	20
10	контртерроризма	8	NOUN	nmod	контртерроризм	36	20
11	и	10	CONJ	cc	и	36	20
12	нераспространения,	10	NOUN	conj	нераспространение	36	20
13	и	8	CONJ	cc	и	36	20
14	кончая	17	VERB	det	кончать	36	20
15	глобальными	17	ADJ	amod	глобальный	36	20
16	экономическими	17	ADJ	amod	экономический	36	20
17	вопросами.	8	NOUN	conj	вопрос	36	20
1	Хотя	3	SCONJ	mark	хотя	37	20
2	Москва	3	PROPN	nsubj	москва	37	20
3	выражает	8	VERB	advcl	выражать	37	20
4	глубокое	5	ADJ	amod	глубокий	37	20
5	недовольство	3	NOUN	dobj	недовольство	37	20
6	теми	7	DET	det	тот	37	20
7	элементами	8	NOUN	iobj	элемент	37	20
8	порядка,	0	VERB	ROOT	порядок	37	20
9	которые	14	DET	nsubj	который	37	20
10	она	14	PRON	nsubj	она	37	20
11	считает	14	VERB	cop	считать	37	20
12	опасными,	14	ADJ	amod	опасный	37	20
13	скажем,	14	ADJ	amod	скажем	37	20
14	продвижение	8	NOUN	acl:relcl	продвижение	37	20
15	демократии	14	NOUN	nmod	демократия	37	20
16	в	18	ADP	case	в	37	20
17	Восточной	18	ADJ	amod	восточный	37	20
18	Европе	25	PROPN	nmod	европа	37	20
19	под	20	ADP	case	под	37	20
20	руководством	25	NOUN	nmod	руководство	37	20
21	США,	25	PROPN	nsubj	сша	37	20
22	российские	23	ADJ	amod	российский	37	20
23	лидеры	25	NOUN	dobj	лидер	37	20
24	постоянно	25	ADV	advmod	постоянно	37	20
25	подчеркивают	14	VERB	parataxis	подчеркивать	37	20
26	значимость	25	NOUN	dobj	значимость	37	20
27	системы	26	NOUN	nmod	система	37	20
28	ООН,	27	PROPN	nmod	оон	37	20
29	тех	30	DET	det	тот	37	20
30	принципов,	26	NOUN	nmod	принцип	37	20
31	которые	32	DET	nsubj	который	37	20
32	распространяются	30	VERB	acl:relcl	распространяться	37	20
33	на	35	ADP	case	на	37	20
34	всех	35	DET	det	все	37	20
35	(в	32	X	nmod	в	37	20
36	том	37	DET	det	том	37	20
37	числе,	32	NOUN	dobj	число	37	20
38	на	40	ADP	case	на	37	20
39	Соединенные	40	ADJ	amod	соединять	37	20
40	Штаты),	37	NOUN	nmod	штат	37	20
41	и	40	CONJ	cc	и	37	20
42	прочие	43	ADJ	amod	прочий	37	20
43	преимущества	44	NOUN	dobj	преимущество	37	20
44	базирующегося	40	VERB	conj	базироваться	37	20
45	на	46	ADP	case	на	37	20
46	системе	44	NOUN	nmod	система	37	20
47	правил	46	NOUN	nmod	правило	37	20
48	порядка.	47	PUNCT	nmod	порядок	37	20
1	Россия	3	PROPN	nsubj	россия	38	20
2	не	3	PART	neg	не	38	20
3	пытается	0	VERB	ROOT	пытаться	38	20
4	навязать	3	VERB	xcomp	навязывать	38	20
5	миру	4	NOUN	dobj	мир	38	20
6	какую-то	8	PUNCT	det	какой-то	38	20
7	универсальную	8	ADJ	amod	универсальный	38	20
8	идеологию,	5	NOUN	dobj	идеология	38	20
9	и	8	CONJ	cc	и	38	20
10	никто	13	NOUN	nsubj	никто	38	20
11	сегодня	13	ADV	advmod	сегодня	38	20
12	не	13	PART	neg	не	38	20
13	беспокоится	8	VERB	conj	беспокоиться	38	20
14	по	15	ADP	case	по	38	20
15	поводу	13	NOUN	nmod	повод	38	20
16	того,	17	DET	det	то	38	20
17	что	19	SCONJ	mark	что	38	20
18	Москва	19	PROPN	nsubj	москва	38	20
19	поведет	15	VERB	acl:relcl	поводить	38	20
20	наступление	19	NOUN	dobj	наступление	38	20
21	на	23	ADP	case	на	38	20
22	всю	23	DET	det	весь	38	20
23	Европу	19	PROPN	nmod	европа	38	20
24	посредством	27	ADV	case	посредством	38	20
25	своих	27	PRON	det	свой	38	20
26	танковых	27	ADJ	amod	танковый	38	20
27	дивизий.	19	NOUN	nmod	дивизия	38	20
1	В	3	ADP	case	в	39	20
2	такой	3	ADJ	amod	такой	39	20
3	ситуации	14	NOUN	nmod	ситуация	39	20
4	дальнейшее	5	ADJ	amod	дальнейший	39	20
5	участие	14	NOUN	nsubj	участие	39	20
6	России	5	PROPN	nmod	россия	39	20
7	в	9	ADP	case	в	39	20
8	тех	9	DET	det	тот	39	20
9	элементах	14	NOUN	nmod	элемент	39	20
10	порядка,	9	SCONJ	nmod	порядок	39	20
11	где	13	SCONJ	mark	где	39	20
12	это	13	DET	nsubj	это	39	20
13	возможно,	14	VERB	advcl	возможно	39	20
14	создаст	0	VERB	ROOT	создавать	39	20
15	более	16	ADV	advmod	более	39	20
16	прочную	17	ADJ	amod	прочный	39	20
17	основу	14	NOUN	dobj	основа	39	20
18	для	19	ADP	case	для	39	20
19	реализации	17	NOUN	nmod	реализация	39	20
20	норм	19	NOUN	nmod	норма	39	20
21	и	20	CONJ	cc	и	39	20
22	правил,	20	SYM	conj	правило	39	20
23	чем	24	ADP	case	что	39	20
24	использование	22	NOUN	nmod	использование	39	20
25	инициированной	27	VERB	acl	инициировать	39	20
26	США	27	PROPN	nmod	сша	39	20
27	тактики	24	NOUN	nmod	тактик	39	20
28	по	29	ADP	case	по	39	20
29	изоляции	24	NOUN	nmod	изоляция	39	20
30	России.	29	PROPN	appos	россия	39	20
1	Имеющий	0	VERB	ROOT	иметь	40	20
2	четкую	3	ADJ	amod	четкий	40	20
3	структуру	1	NOUN	dobj	структура	40	20
4	и	3	CONJ	cc	и	40	20
5	основанный	3	VERB	conj	основывать	40	20
6	на	7	ADP	case	на	40	20
7	системе	5	NOUN	nmod	система	40	20
8	правил	7	NOUN	nmod	правило	40	20
9	порядок	8	NOUN	appos	порядок	40	20
10	способен	9	ADJ	nmod	способный	40	20
11	помочь	10	VERB	xcomp	помогать	40	20
12	в	13	ADP	case	в	40	20
13	определении	11	NOUN	nmod	определение	40	20
14	тех	11	DET	dobj	тот	40	20
15	путей,	14	ADP	mwe	путь	40	20
16	посредством	17	ADP	case	посредством	40	20
17	которых	19	DET	nmod	который	40	20
18	страны	17	NOUN	nmod	страна	40	20
19	могут	14	VERB	acl:relcl	мочь	40	20
20	получить	19	VERB	xcomp	получать	40	20
21	признание	20	NOUN	dobj	признание	40	20
22	и	21	CONJ	cc	и	40	20
23	престиж.	21	ADJ	conj	престиж	40	20
1	Такой	2	ADJ	amod	такой	41	20
2	порядок	3	NOUN	nsubj	порядок	41	20
3	может	0	VERB	ROOT	может	41	20
4	сосредоточить	3	VERB	xcomp	сосредотачивать	41	20
5	их	6	PRON	det	они	41	20
6	устремления	4	NOUN	dobj	устремление	41	20
7	на	8	ADP	case	на	41	20
8	проведении	4	NOUN	nmod	проведение	41	20
9	состязательной,	4	ADP	nmod	состязательный	41	20
10	но	4	CONJ	cc	но	41	20
11	в	13	ADP	case	в	41	20
12	конечном	13	ADJ	amod	конечный	41	20
13	счете	4	NOUN	nmod	счет	41	20
14	сдержанной	15	ADJ	amod	сдержанный	41	20
15	политики	13	NOUN	nmod	политика	41	20
16	по	17	ADP	case	по	41	20
17	обеспечению	13	NOUN	nmod	обеспечение	41	20
18	национального	19	ADJ	amod	национальный	41	20
19	влияния.	17	NOUN	nmod	влияние	41	20
1	Как	2	ADP	case	как	42	20
2	показывает	0	VERB	ROOT	показывать	42	20
3	история	2	NOUN	nsubj	история	42	20
4	и	2	CONJ	cc	и	42	20
5	практика,	6	ADV	advmod	практика	42	20
6	справедливый	2	ADJ	conj	справедливый	42	20
7	и	6	CONJ	cc	и	42	20
8	воспринимаемый	13	VERB	acl	воспринимать	42	20
9	в	10	ADP	case	в	42	20
10	качестве	13	NOUN	nmod	качество	42	20
11	коллективного	12	ADJ	amod	коллективный	42	20
12	порядок	13	NOUN	nsubj	порядок	42	20
13	может	6	VERB	conj	может	42	20
14	усилить	6	VERB	xcomp	усиливать	42	20
15	возможности	14	NOUN	dobj	возможность	42	20
16	США	15	PROPN	nmod	сша	42	20
17	по	18	ADP	case	по	42	20
18	обеспечению	15	NOUN	nmod	обеспечение	42	20
19	норм	18	NOUN	nmod	норма	42	20
20	в	22	ADP	case	в	42	20
21	тех	22	DET	det	тот	42	20
22	случаях,	14	NOUN	nmod	случай	42	20
23	когда	27	SCONJ	mark	когда	42	20
24	и	27	CONJ	cc:preconj	и	42	20
25	если	27	SCONJ	mark	если	42	20
26	их	27	PRON	nsubj	они	42	20
27	нарушает	14	VERB	advcl	нарушать	42	20
28	Москва.	27	PROPN	dobj	москва	42	20
